SERVNO,Request Date,Resolved Date,AddrType,Address,CrossStreet,GraffitiType,GraffitiMoniker,GraffitiMoniker2,GraffitiMoniker3,Latitude,Longitude
37530,11/04/2008 12:00:00 AM,11/19/2008 12:00:00 AM,I,  N HORSMAN ST ROCKFORD IL 61101,  WHITMAN ST ROCKFORD IL 61101,, ,,,42.2816,-89.0981
37707,11/07/2008 12:00:00 AM,02/05/2009 12:00:00 AM,I,    18TH AVE ROCKFORD IL 61104,  WOODRUFF AVE ROCKFORD IL 61104,, ,,,42.249,-89.06
37852,11/12/2008 12:00:00 AM,11/12/2008 12:00:00 AM,I,    PRESTON ST ROCKFORD IL 61102,  TAY ST ROCKFORD IL 61102,, ,,,42.2717,-89.1096
37855,11/12/2008 12:00:00 AM,03/18/2009 12:00:00 AM,I,  S MAIN ST ROCKFORD IL 61101,  MONTAGUE ST ROCKFORD IL 61101,Gang, ,,,42.2596,-89.1008
37883,11/13/2008 12:00:00 AM,03/13/2009 12:00:00 AM,I,    HOLLAND ST ROCKFORD IL 61102,  OGILBY RD ROCKFORD IL 61102,Hip Hop, ,,,42.2488,-89.1114
37912,11/13/2008 12:00:00 AM,12/02/2008 12:00:00 AM,I,    BROWNFIELD RD ROCKFORD IL 61108,  LOUISIANA RD ROCKFORD IL 61108,, ,,,42.249,-89.0338
37916,11/13/2008 12:00:00 AM,12/02/2008 12:00:00 AM,I,    LOG CABIN AVE ROCKFORD IL 61108,  LOUISIANA RD ROCKFORD IL 61108,, ,,,42.2492,-89.0332
37922,11/13/2008 12:00:00 AM,12/04/2008 12:00:00 AM,I,    AUBURN ST ROCKFORD IL 61103,N WINNEBAGO ST ROCKFORD IL 61103,, ,,,42.2885,-89.0937
37927,11/13/2008 12:00:00 AM,12/17/2008 12:00:00 AM,I,    BLACKHAWK AVE ROCKFORD IL 61102,S MAIN ST ROCKFORD IL 61102,, ,,,42.2479,-89.1067
37928,11/13/2008 12:00:00 AM,11/17/2008 12:00:00 AM,I,    9TH ST ROCKFORD IL 61109,  BROOKE RD ROCKFORD IL 61109,Gang,CLANTON,CARTOON, ,42.2303,-89.0772
37944,11/14/2008 12:00:00 AM,03/13/2009 12:00:00 AM,I,    11TH ST ROCKFORD IL 61109,  HAMILTON AVE ROCKFORD IL 61109,Kids, ,,,42.2266,-89.0722
38092,11/17/2008 12:00:00 AM,11/24/2008 12:00:00 AM,I,    ALPINE RD ROCKFORD IL 61109,  SAMUELSON RD ROCKFORD IL 61109,Gang,LARAZA,,,42.2093,-89.031
38093,11/17/2008 12:00:00 AM,11/24/2008 12:00:00 AM,I,    19TH ST ROCKFORD IL 61109,  PERSHING AVE ROCKFORD IL 61109,Gang,CLANTON,,,42.229,-89.0588
38096,11/17/2008 12:00:00 AM,11/24/2008 12:00:00 AM,I,    LINCOLN AVE ROCKFORD IL 61101,S MAIN ST ROCKFORD IL 61101,Gang,CLANTON,,,42.2559,-89.1018
38180,11/19/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,  S 6TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,Gang,18TH ST,,,42.2411,-89.0825
38209,11/19/2008 12:00:00 AM,11/19/2008 12:00:00 AM,I,    15TH AVE ROCKFORD IL 61101,S MAIN ST ROCKFORD IL 61101,Hip Hop, ,,,42.2513,-89.1045
38292,11/20/2008 12:00:00 AM,01/06/2009 12:00:00 AM,I,    11TH ST ROCKFORD IL 61104,  17TH AVE ROCKFORD IL 61104,, ,,,42.249,-89.0723
38301,11/20/2008 12:00:00 AM,12/08/2008 12:00:00 AM,I,    EASTMORELAND AVE ROCKFORD IL 61108,  FLORIDA DR ROCKFORD IL 61108,, ,,,42.2449,-89.0351
38307,11/20/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,    FLORIDA DR ROCKFORD IL 61108,  MONTANA AVE ROCKFORD IL 61108,, ,,,42.2446,-89.0382
38313,11/20/2008 12:00:00 AM,12/04/2008 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,S WINNEBAGO ST ROCKFORD IL 61102,, ,,,42.2613,-89.1049
38516,11/25/2008 12:00:00 AM,11/25/2008 12:00:00 AM,I,    9TH ST ROCKFORD IL 61109,  BROOKE RD ROCKFORD IL 61109,, ,,,42.2303,-89.0772
38523,11/25/2008 12:00:00 AM,12/02/2008 12:00:00 AM,I,    EASTMORELAND AVE ROCKFORD IL 61108,  FLORIDA DR ROCKFORD IL 61108,, ,,,42.2449,-89.0351
38524,11/25/2008 12:00:00 AM,03/20/2009 12:00:00 AM,I,    SANDHUTTON AVE ROCKFORD IL 61109,  WANSFORD WAY ROCKFORD IL 61109,Gang,SURENO,,,42.2375,-89.0083
38624,12/01/2008 12:00:00 AM,03/10/2009 12:00:00 AM,I,    BUCKBEE ST ROCKFORD IL 61104,  SEMINARY ST ROCKFORD IL 61104,Gang,COUNTS,,,42.2529,-89.0943
38651,12/01/2008 12:00:00 AM,01/13/2009 12:00:00 AM,I,    ARLINE AVE ROCKFORD IL 61101,  ROCKWELL ST ROCKFORD IL 61101,Gang,PEOPLE,,,42.2911,-89.1133
38759,12/02/2008 12:00:00 AM,12/16/2008 12:00:00 AM,I,    PACKARD PKWY ROCKFORD IL 61101,W RIVERSIDE BLVD ROCKFORD IL 61101,, ,,,42.3156,-89.105
38761,12/02/2008 12:00:00 AM,12/08/2008 12:00:00 AM,I,  N MAIN ST ROCKFORD IL 61103,  WAGNER AVE ROCKFORD IL 61103,, ,,,42.2912,-89.0791
38771,12/02/2008 12:00:00 AM,12/11/2008 12:00:00 AM,I,    CALVIN PARK BLVD ROCKFORD IL 61107,  CROSBY ST ROCKFORD IL 61107,, ,,,42.2694,-89.0518
38878,12/04/2008 12:00:00 AM,12/04/2008 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  LOOMIS ST ROCKFORD IL 61102,, ,,,42.2616,-89.1093
39097,12/09/2008 12:00:00 AM,12/11/2008 12:00:00 AM,I,  N 4TH ST ROCKFORD IL 61107,  MARKET ST ROCKFORD IL 61107,, ,,,42.2674,-89.0843
39229,12/12/2008 12:00:00 AM,03/07/2009 12:00:00 AM,I,    MARKET ST ROCKFORD IL 61107,N WATER ST ROCKFORD IL 61107,Unknown, ,,,42.2703,-89.0903
39254,12/12/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,Gang,18TH ST,,,42.2411,-89.081
39255,12/12/2008 12:00:00 AM,12/23/2008 12:00:00 AM,I,    8TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,Gang,18TH ST,,,42.2412,-89.079
39257,12/12/2008 12:00:00 AM,03/13/2009 12:00:00 AM,I,    23RD AVE ROCKFORD IL 61104,  KISHWAUKEE ST ROCKFORD IL 61104,Hip Hop,SLAK,,,42.2411,-89.0869
39396,12/16/2008 12:00:00 AM,12/19/2008 12:00:00 AM,I,    CLEVELAND AVE ROCKFORD IL 61108,  HOLMES ST ROCKFORD IL 61108,, ,,,42.2447,-89.026
39454,12/16/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,    9TH AVE ROCKFORD IL 61108,  24TH ST ROCKFORD IL 61108,, ,,,42.2573,-89.052
39457,12/16/2008 12:00:00 AM,03/13/2009 12:00:00 AM,I,    BROADWAY   ROCKFORD IL 61104,  WOODRUFF AVE ROCKFORD IL 61104,Hip Hop,SEEK,,,42.2525,-89.0637
39464,12/16/2008 12:00:00 AM,12/23/2008 12:00:00 AM,I,    8TH ST ROCKFORD IL 61104,  22ND AVE ROCKFORD IL 61104,, ,,,42.2426,-89.079
39465,12/16/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,, ,,,42.2411,-89.081
39466,12/16/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,, ,,,42.2411,-89.081
39467,12/16/2008 12:00:00 AM,12/23/2008 12:00:00 AM,I,  S 5TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,, ,,,42.2411,-89.0839
39468,12/16/2008 12:00:00 AM,12/23/2008 12:00:00 AM,I,  S 6TH ST ROCKFORD IL 61104,  22ND AVE ROCKFORD IL 61104,, ,,,42.2425,-89.0825
39470,12/16/2008 12:00:00 AM,01/13/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  21ST AVE ROCKFORD IL 61104,, ,,,42.2441,-89.081
39471,12/16/2008 12:00:00 AM,01/13/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  21ST AVE ROCKFORD IL 61104,, ,,,42.2441,-89.081
39472,12/16/2008 12:00:00 AM,12/23/2008 12:00:00 AM,I,    8TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,, ,,,42.2412,-89.079
39474,12/16/2008 12:00:00 AM,01/08/2009 12:00:00 AM,I,    ANEE DR ROCKFORD IL 61108,  LAUREL CHERRY DR ROCKFORD IL 61108,, ,,,42.2601,-88.9863
39477,12/16/2008 12:00:00 AM,01/07/2009 12:00:00 AM,I,    ANEE DR ROCKFORD IL 61108,  LAUREL CHERRY DR ROCKFORD IL 61108,, ,,,42.2601,-88.9863
39538,12/17/2008 12:00:00 AM,12/17/2008 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  23RD AVE ROCKFORD IL 61104,Gang, ,,,42.2411,-89.081
39568,12/17/2008 12:00:00 AM,01/07/2009 12:00:00 AM,I,    9TH ST ROCKFORD IL 61104,  18TH AVE ROCKFORD IL 61104,, ,,,42.2479,-89.077
40208,12/30/2008 12:00:00 AM,03/13/2009 12:00:00 AM,I,    BROADWAY   ROCKFORD IL 61104,  WOODRUFF AVE ROCKFORD IL 61104,, ,,,42.2525,-89.0637
40251,12/31/2008 12:00:00 AM,03/10/2009 12:00:00 AM,I,  N PROSPECT ST ROCKFORD IL 61107,E STATE ST ROCKFORD IL 61107,Kids, ,,,42.267,-89.0679
40497,01/05/2009 12:00:00 AM,03/13/2009 12:00:00 AM,I,    DEMPSTER AVE ROCKFORD IL 61108,  KENMORE RD ROCKFORD IL 61108,Gang, ,,,42.2568,-89.0303
40499,01/05/2009 12:00:00 AM,02/11/2009 12:00:00 AM,I,    FLORIDA DR ROCKFORD IL 61108,  PORTLAND PL ROCKFORD IL 61108,Gang, ,,,42.245,-89.0332
40500,01/05/2009 12:00:00 AM,01/08/2009 12:00:00 AM,I,    FITCH RD ROCKFORD IL 61109,  KISHWAUKEE ST ROCKFORD IL 61109,, ,,,42.2293,-89.0869
40509,01/05/2009 12:00:00 AM,04/08/2009 12:00:00 AM,I,    ALLINGTON AVE ROCKFORD IL 61103,  BARTON BLVD ROCKFORD IL 61103,Gang,LATIN KING,,,42.304,-89.084
40610,01/06/2009 12:00:00 AM,03/18/2009 12:00:00 AM,I,    CLIFTON AVE ROCKFORD IL 61102,  MARCHESANO DR ROCKFORD IL 61102,Gang,COUNTS,,,42.2521,-89.1102
40612,01/06/2009 12:00:00 AM,04/06/2009 12:00:00 AM,I,    CHERRY ST ROCKFORD IL 61103,N ROCKTON AVE ROCKFORD IL 61103,Hip Hop,FCK,,,42.277,-89.0969
40614,01/06/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    15TH AVE ROCKFORD IL 61108,  LOG CABIN AVE ROCKFORD IL 61108,Gang,FOLKS,,,42.2516,-89.0332
40798,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,I,    9TH ST ROCKFORD IL 61104,  RAILROAD AVE ROCKFORD IL 61104,Unknown, ,,,42.2583,-89.077
40800,01/08/2009 12:00:00 AM,02/04/2009 12:00:00 AM,I,    18TH AVE ROCKFORD IL 61104,  WOODRUFF AVE ROCKFORD IL 61104,Gang,PEOPLE,,,42.249,-89.06
40802,01/08/2009 12:00:00 AM,02/04/2009 12:00:00 AM,I,    9TH ST ROCKFORD IL 61104,  21ST AVE ROCKFORD IL 61104,Unknown, ,,,42.2441,-89.0771
40807,01/08/2009 12:00:00 AM,02/04/2009 12:00:00 AM,I,    8TH ST ROCKFORD IL 61104,  21ST PL ROCKFORD IL 61104,Gang,SURENO,,,42.2436,-89.079
40839,01/08/2009 12:00:00 AM,04/07/2009 12:00:00 AM,I,    BROWN AVE ROCKFORD IL 61103,N MAIN ST ROCKFORD IL 61103,Gang,MLD,,,42.2959,-89.077
40841,01/08/2009 12:00:00 AM,01/08/2009 12:00:00 AM,I,    DIANE DR ROCKFORD IL 61108,  ORCHARD AVE ROCKFORD IL 61108,Unknown, ,,,42.2608,-89.0113
40846,01/08/2009 12:00:00 AM,03/10/2009 12:00:00 AM,I,    AUBURN ST ROCKFORD IL 61103,N MAIN ST ROCKFORD IL 61103,Gang,MLD,,,42.2887,-89.0803
40851,01/08/2009 12:00:00 AM,02/04/2009 12:00:00 AM,I,    9TH ST ROCKFORD IL 61109,  BARNUM RD ROCKFORD IL 61109,Gang,LATIN KING,,,42.2288,-89.0772
41081,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    CLOVER AVE ROCKFORD IL 61102,  MONTAGUE ST ROCKFORD IL 61102,Gang,LATIN KING,,,42.2593,-89.115
41084,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    BELDEN ST ROCKFORD IL 61101,  LIBERTY DR ROCKFORD IL 61101,Gang,COUNTS,,,42.292,-89.1112
41086,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    LIBERTY DR ROCKFORD IL 61101,  RICHMOND ST ROCKFORD IL 61101,Gang,LATIN KING,,,42.2921,-89.1072
41089,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    BELDEN ST ROCKFORD IL 61101,  GILBERT AVE ROCKFORD IL 61101,Gang,LATIN KING,,,42.2956,-89.1112
41090,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    HUFFMAN BLVD ROCKFORD IL 61103,  YONGE ST ROCKFORD IL 61103,Unknown, ,,,42.2905,-89.0869
41107,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    DAVIS ST ROCKFORD IL 61107,  RURAL ST ROCKFORD IL 61107,Hip Hop,VENUS,,,42.2742,-89.0744
41110,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    RURAL ST ROCKFORD IL 61107,  SUMMIT ST ROCKFORD IL 61107,Hip Hop,VENUS,,,42.2742,-89.0736
41112,01/13/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    HUFFMAN BLVD ROCKFORD IL 61103,  VERNON ST ROCKFORD IL 61103,Hip Hop,DOSE,,,42.2896,-89.087
41242,01/15/2009 12:00:00 AM,04/09/2009 12:00:00 AM,I,    20TH AVE ROCKFORD IL 61104,  PARMELE ST ROCKFORD IL 61104,, ,,,42.2457,-89.0737
41491,01/21/2009 12:00:00 AM,03/07/2009 12:00:00 AM,I,  S 3RD ST ROCKFORD IL 61104,  WALNUT ST ROCKFORD IL 61104,Hip Hop,ACE,,,42.2662,-89.0871
41496,01/21/2009 12:00:00 AM,02/03/2009 12:00:00 AM,I,  N WINNEBAGO ST ROCKFORD IL 61103,  YONGE ST ROCKFORD IL 61103,, ,,,42.2905,-89.0937
41499,01/21/2009 12:00:00 AM,03/07/2009 12:00:00 AM,I,    ALPINE RD ROCKFORD IL 61109,  SAMUELSON RD ROCKFORD IL 61109,Unknown, ,,,42.2093,-89.031
41630,01/23/2009 12:00:00 AM,03/13/2009 12:00:00 AM,I,    HIGHCREST RD ROCKFORD IL 61107,  STRATFORD LN ROCKFORD IL 61107,Hip Hop,TCD,,,42.2853,-89.0451
41637,01/23/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    FLORIDA DR ROCKFORD IL 61108,  PORTLAND PL ROCKFORD IL 61108,Gang, ,,,42.245,-89.0332
41643,01/23/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,  N CHURCH ST ROCKFORD IL 61103,  REYNOLDS ST ROCKFORD IL 61103,Gang,MLD,,,42.2862,-89.0831
41811,01/26/2009 12:00:00 AM,01/26/2009 12:00:00 AM,I,  S COURT ST ROCKFORD IL 61102,  MONTAGUE ST ROCKFORD IL 61102,Unknown, ,,,42.2596,-89.1037
41813,01/26/2009 12:00:00 AM,01/26/2009 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  CURVE ST ROCKFORD IL 61102,Unknown, ,,,42.2686,-89.1085
41817,01/26/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    AUBURN ST ROCKFORD IL 61103,N COURT ST ROCKFORD IL 61103,Gang,IMPERIAL G,,,42.2886,-89.0844
41818,01/26/2009 12:00:00 AM,02/16/2009 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,S SUNSET AVE ROCKFORD IL 61102,Gang,GD'S,,,42.2622,-89.1183
41834,01/26/2009 12:00:00 AM,04/06/2009 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,S WINNEBAGO ST ROCKFORD IL 61102,Gang,SURENO,,,42.2613,-89.1049
41847,01/26/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    BRENDENWOOD RD ROCKFORD IL 61107,  CHELSEA AVE ROCKFORD IL 61107,Hip Hop,TCP,,,42.2804,-89.0408
41860,01/26/2009 12:00:00 AM,01/30/2009 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,  SANFORD ST ROCKFORD IL 61102,, ,,,42.2617,-89.1108
42243,01/28/2009 12:00:00 AM,01/28/2009 12:00:00 AM,I,    12TH AVE ROCKFORD IL 61108,  25TH ST ROCKFORD IL 61108,, ,,,42.2547,-89.0507
42380,01/30/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    BROADMOOR DR ROCKFORD IL 61108,  CALVIN PARK BLVD ROCKFORD IL 61108,Hip Hop, ,,,42.2622,-89.0514
42383,01/30/2009 12:00:00 AM,01/30/2009 12:00:00 AM,I,    RIDGE AVE ROCKFORD IL 61103,  YONGE ST ROCKFORD IL 61103,Kids, ,,,42.2905,-89.091
42388,01/30/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    AUBURN ST ROCKFORD IL 61101,  FURMAN ST ROCKFORD IL 61101,Gang, ,,,42.2884,-89.1119
42389,01/30/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,    ARTHUR AVE ROCKFORD IL 61101,  FURMAN ST ROCKFORD IL 61101,Gang, ,,,42.2864,-89.1118
42391,01/30/2009 12:00:00 AM,02/05/2009 12:00:00 AM,I,  N WINNEBAGO ST ROCKFORD IL 61103,  YONGE ST ROCKFORD IL 61103,Gang, ,,,42.2905,-89.0937
42410,01/30/2009 12:00:00 AM,02/06/2009 12:00:00 AM,I,    MILL RD ROCKFORD IL 61108,  WHITE SWAN LN ROCKFORD IL 61108,, ,,,42.2623,-88.9685
42416,01/30/2009 12:00:00 AM,03/07/2009 12:00:00 AM,I,  N 3RD ST ROCKFORD IL 61107,S 3RD ST ROCKFORD IL 61107,Hip Hop,ACE,,,42.2671,-89.0863
42533,02/02/2009 12:00:00 AM,03/19/2009 12:00:00 AM,I,    BLACKHAWK AVE ROCKFORD IL 61102,S MAIN ST ROCKFORD IL 61102,Gang,COUNTS,,,42.2479,-89.1069
42603,02/03/2009 12:00:00 AM,03/07/2009 12:00:00 AM,I,    18TH ST ROCKFORD IL 61109,  WILLS AVE ROCKFORD IL 61109,, ,,,42.2344,-89.06
42605,02/03/2009 12:00:00 AM,02/17/2009 12:00:00 AM,I,    15TH AVE ROCKFORD IL 61108,  21ST ST ROCKFORD IL 61108,Gang,MLD,,,42.2517,-89.0566
42617,02/03/2009 12:00:00 AM,02/12/2009 12:00:00 AM,I,    HOLMES ST ROCKFORD IL 61108,  UPLAND DR ROCKFORD IL 61108,Unknown, ,,,42.242,-89.0262
42737,02/04/2009 12:00:00 AM,05/08/2009 12:00:00 AM,I,    KENT ST ROCKFORD IL 61102,  SANFORD ST ROCKFORD IL 61102,, ,,,42.2639,-89.1104
42739,02/04/2009 12:00:00 AM,05/08/2009 12:00:00 AM,I,    DICKERMAN ST ROCKFORD IL 61102,  KENT ST ROCKFORD IL 61102,Gang, ,,,42.264,-89.1119
42890,02/05/2009 12:00:00 AM,03/23/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  18TH AVE ROCKFORD IL 61104,Gang,SD'S,,,42.2478,-89.0809
42962,02/06/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    CUSTER AVE ROCKFORD IL 61101,  ELMWOOD ST ROCKFORD IL 61101,Gang,LATIN KING,,,42.2943,-89.1035
43116,02/09/2009 12:00:00 AM,02/09/2009 12:00:00 AM,I,    FERGUSON ST ROCKFORD IL 61102,  MORGAN ST ROCKFORD IL 61102,, ,,,42.2626,-89.1077
43270,02/10/2009 12:00:00 AM,03/07/2009 12:00:00 AM,I,    HARRISON AVE ROCKFORD IL 61104,  MARSHALL ST ROCKFORD IL 61104,Gang,FOLKS,,,42.238,-89.0657
43522,02/12/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    13TH ST ROCKFORD IL 61104,  WOODRUFF AVE ROCKFORD IL 61104,Gang,LATIN KING,,,42.255,-89.0679
43848,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,  S 2ND ST ROCKFORD IL 61104,  OAK ST ROCKFORD IL 61104,Unknown, ,,,42.2659,-89.0892
43891,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    CUSTER AVE ROCKFORD IL 61103,N MAIN ST ROCKFORD IL 61103,Gang,SURENO,,,42.2949,-89.0775
43893,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    EDGEMONT ST ROCKFORD IL 61101,  KNIGHT AVE ROCKFORD IL 61101,Gang,LATIN KING,,,42.2917,-89.1006
43894,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    KNIGHT AVE ROCKFORD IL 61101,  VIRGINIA AVE ROCKFORD IL 61101,Unknown, ,,,42.2917,-89.1024
43898,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,    MARSHALL ST ROCKFORD IL 61109,  REED AVE ROCKFORD IL 61109,Gang,FOLKS,,,42.2325,-89.0657
43901,02/19/2009 12:00:00 AM,02/19/2009 12:00:00 AM,I,  N MAIN ST ROCKFORD IL 61103,  WAGNER AVE ROCKFORD IL 61103,Gang,MLD,,,42.2912,-89.0791
44166,02/23/2009 12:00:00 AM,02/24/2009 12:00:00 AM,I,  S 4TH ST ROCKFORD IL 61104,  18TH AVE ROCKFORD IL 61104,Gang,SD'S,,,42.2478,-89.0854
44172,02/23/2009 12:00:00 AM,02/24/2009 12:00:00 AM,I,    16TH AVE ROCKFORD IL 61104,  PARMELE ST ROCKFORD IL 61104,Gang, ,,,42.25,-89.0737
44179,02/23/2009 12:00:00 AM,02/24/2009 12:00:00 AM,I,    BARTON BLVD ROCKFORD IL 61103,  LATHAM ST ROCKFORD IL 61103,, ,,,42.304,-89.0812
44181,02/23/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    11TH ST ROCKFORD IL 61104,  16TH AVE ROCKFORD IL 61104,, ,,,42.2501,-89.0722
44185,02/23/2009 12:00:00 AM,03/18/2009 12:00:00 AM,I,    6TH AVE ROCKFORD IL 61104,  11TH ST ROCKFORD IL 61104,Hip Hop,STROKER, , ,42.2605,-89.0719
44568,02/26/2009 12:00:00 AM,02/26/2009 12:00:00 AM,I,    LATHAM ST ROCKFORD IL 61103,  VERNON ST ROCKFORD IL 61103,Gang,MLD,,,42.2896,-89.0812
44572,02/26/2009 12:00:00 AM,02/26/2009 12:00:00 AM,I,  N MAIN ST ROCKFORD IL 61103,  YONGE ST ROCKFORD IL 61103,Gang,MLD,,,42.2906,-89.0794
44581,02/26/2009 12:00:00 AM,02/26/2009 12:00:00 AM,I,    12TH ST ROCKFORD IL 61104,  15TH AVE ROCKFORD IL 61104,Gang,LATIN KING,,,42.2512,-89.0704
44590,02/26/2009 12:00:00 AM,02/26/2009 12:00:00 AM,I,    GRINNELL DR ROCKFORD IL 61109,  YALE DR ROCKFORD IL 61109,Unknown, ,,,42.2335,-89.0311
44778,03/02/2009 12:00:00 AM,03/02/2009 12:00:00 AM,I,  S AVON ST ROCKFORD IL 61102,  CURVE ST ROCKFORD IL 61102,Gang,LATIN KING,,,42.2688,-89.1063
44810,03/02/2009 12:00:00 AM,03/02/2009 12:00:00 AM,I,    ROCKWELL ST ROCKFORD IL 61101,  SUNNYSIDE AVE ROCKFORD IL 61101,Unknown, ,,,42.2947,-89.1133
44833,03/02/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    9TH AVE ROCKFORD IL 61104,  14TH ST ROCKFORD IL 61104,, ,,,42.2573,-89.0667
44837,03/02/2009 12:00:00 AM,03/23/2009 12:00:00 AM,I,    7TH AVE ROCKFORD IL 61104,  11TH ST ROCKFORD IL 61104,Gang,CLANTON,,,42.2594,-89.072
44841,03/02/2009 12:00:00 AM,05/06/2009 12:00:00 AM,I,    22ND ST ROCKFORD IL 61108,  WESLEYAN AVE ROCKFORD IL 61108,Gang,UVL,,,42.2454,-89.0548
44887,03/03/2009 12:00:00 AM,03/11/2009 12:00:00 AM,I,    GROVE ST ROCKFORD IL 61104,  KISHWAUKEE ST ROCKFORD IL 61104,Gang, ,,,42.2636,-89.0867
44888,03/03/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    6TH AVE ROCKFORD IL 61104,  11TH ST ROCKFORD IL 61104,, ,,,42.2605,-89.0719
44890,03/03/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    11TH AVE ROCKFORD IL 61104,  11TH ST ROCKFORD IL 61104,Unknown, ,,,42.2552,-89.072
44894,03/03/2009 12:00:00 AM,03/24/2009 12:00:00 AM,I,    20TH AVE ROCKFORD IL 61104,  PARMELE ST ROCKFORD IL 61104,Unknown, ,,,42.2457,-89.0737
44910,03/03/2009 12:00:00 AM,03/16/2009 12:00:00 AM,I,    17TH ST ROCKFORD IL 61104,  18TH AVE ROCKFORD IL 61104,, ,,,42.248,-89.0624
44913,03/03/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    7TH ST ROCKFORD IL 61104,  18TH AVE ROCKFORD IL 61104,, ,,,42.2478,-89.0809
44914,03/03/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    18TH ST ROCKFORD IL 61109,  REED AVE ROCKFORD IL 61109,, ,,,42.2326,-89.06
44925,03/03/2009 12:00:00 AM,03/11/2009 12:00:00 AM,I,    2ND AVE ROCKFORD IL 61104,  WASHINGTON ST ROCKFORD IL 61104,Gang, ,,,42.265,-89.0619
44952,03/03/2009 12:00:00 AM,03/19/2009 12:00:00 AM,I,    22ND ST ROCKFORD IL 61108,  CHARLES ST ROCKFORD IL 61108,Gang, ,,,42.2595,-89.0548
44956,03/03/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    9TH AVE ROCKFORD IL 61104,  9TH ST ROCKFORD IL 61104,, ,,,42.2574,-89.077
45047,03/05/2009 12:00:00 AM,04/24/2009 12:00:00 AM,I,    ANEE DR ROCKFORD IL 61108,  LAUREL CHERRY DR ROCKFORD IL 61108,Gang, ,,,42.2601,-88.9863
45048,03/05/2009 12:00:00 AM,03/15/2009 12:00:00 AM,I,    PROSPECT CT ROCKFORD IL 61107,  SMITH AVE ROCKFORD IL 61107,, ,,,42.2684,-89.0696
45052,03/05/2009 12:00:00 AM,04/24/2009 12:00:00 AM,I,    CUNNINGHAM ST ROCKFORD IL 61102,  FERGUSON ST ROCKFORD IL 61102,Gang, ,,,42.2658,-89.1072
